34
4
9
9
47
-24
4
67
95
113
118
95
99
148
121
85
67
34
35
-16
-43
-53
-214
1
1
1
1
-22
-22
6
-24
6
25
19
11
24
-55
9
-114
-71
-114
-183
-145
-83
-83
6
97
96
214
247
261
317
317
485
549
549
563
14
15
15
33
3
-66
4
167
167
92
122
125
214
244
244
316
369
482
558
558
558
422
422
452
452
482
362
392
453
374
362
313
183
222
153
158
243
245
245
268
277
277
277
63
123
212
172
171
171
214
244
243
122
154
142
316
316
323
396
572
536
512
453
454
456
382
392
334
334
352
274
1
-26
3
-27
-27
93
123
98
51
92
93
111
124
166
166
34
-28
4
126
171
124
153
157
183
246
274
313
335
335
393
424
491
491
491
491
491
394
396
398
398
377
394
424
455
455
426
435
485
454
515
1
65
66
5
98
157
164
116
95
131
116
93
117
117
119
63
63
64
64
64
64
-88
-58
-84
-72
-58
-24
-65
-65
-75
-88
-57
-71
-37
-88
-147
-185
-191
-149
-238
-219
-258
1185
1111
1142
1168
1199
1138
1169
1141
1231
1233
1322
1311
1311
1311
1294
1294
1294
1294
1294
1197
1211
1231
1243
1321
1351
1
5
-11
84
95
116
125
181
181
168
167
155
159
159
216
246
275
316
231
214
275
215
185
264
428
428
428
428
428
342
342
365
396
427
487
427
427
458
461
515
515
1
1
1
1
1292
193
193
272
268
268
271
237
231
251
267
269
299
387
423
411
411
411
411
211
211
219
212
252
153
119
149
149
147
147
147
269
261
261
261
131
117
119
1
221
217
217
267
238
239
197
141
228
218
181
167
152
186
186
186
57
148
219
269
357
421
329
369
339
333
358
387
381
381
337
337
335
342
353
325
369
298
249
33
94
89
116
116
86
173
173
179
192
192
192
331
358
239
329
388
391
418
419
362
398
382
389
337
527
527
339
339
426
478
512
515
545
545
545
715
715
715
715
576
578
578
554
615
557
614
614
574
487
1
1
1
1
315
334
339
339
363
395
393
425
393
487
513
513
519
512
512
512
355
364
484
531
573
614
544
597
561
482
516
558
545
578
573
539
539
577
515
513
394
424
483
483
493
484
614
635
29
1
96
116
141
166
142
146
174
157
94
51
51
-15
34
71
111
42
21
21
-5
-5
-5
65
67
67
67
67
-45
-56
-56
-55
-69
-144
-115
1
65
96
96
96
155
161
185
226
154
185
325
287
358
354
354
371
371
371
281
276
281
281
363
393
393
424
424
393
423
427
427
423
424
454
483
452
452
411
411
393
357
297
311
1
1
1
153
281
261
267
274
274
273
147
111
153
153
173
142
124
145
125
127
184
213
279
279
279
167
167
154
157
125
125
158
164
1
1
34
34
64
64
125
125
129
95
94
94
125
119
131
113
147
153
155
155
24
24
64
64
75
95
94
95
97
32
93
123
123
123
153
156
152
161
112
-43
1
